x,y,hover,eod
118.78610470012833,90.53248793520848,0.0,0.0
118.57093653374278,90.06596207594035,0.0,0.0
118.40264847671858,89.97293694552258,0.0,0.0
118.23275536366951,90.56990051308784,0.0,0.0
117.97618450252169,91.14276700323745,0.0,0.0
116.2282986664343,97.18172622214814,0.0,0.0
111.96611482464256,109.07571245763114,0.0,0.0
107.30654707249049,121.09396236078027,0.0,0.0
100.16680448930917,138.2170879523116,0.0,0.0
92.57364016081725,152.37285983725445,0.0,0.0
87.86617656062369,160.95302640668223,0.0,0.0
86.91043854326044,163.81435292376682,0.0,0.0
86.86342914426318,164.54385188336772,0.0,0.0
87.58756364759917,164.9180815825947,0.0,0.0
88.96487751957514,164.65567210246056,0.0,0.0
98.2974687924939,162.18838767550957,0.0,0.0
110.14371497240992,157.31247466662487,0.0,0.0
122.54163194533473,151.7203437417397,0.0,0.0
140.74198417479792,144.71721892879881,0.0,0.0
156.6681750285537,140.12906471563107,0.0,0.0
165.11184311360128,137.1499964086585,0.0,0.0
168.46448852391205,136.5380098930862,0.0,0.0
171.05503499190658,134.92849804141116,0.0,0.0
170.35942763266286,134.77057826599219,0.0,0.0
168.57225150242746,134.6703784712999,0.0,0.0
164.47023175091283,128.37797118373334,1.0,0.0
160.80861242499853,121.69986989756416,1.0,0.0
157.17042725869342,115.01669832062231,1.0,0.0
153.53408242652176,108.33138406441043,1.0,0.0
150.14750748570214,102.34758319670851,1.0,0.0
146.80416485546644,96.64092498959025,1.0,0.0
143.47891044819875,91.02219043376834,1.0,0.0
140.15146986260402,85.45167349276977,1.0,0.0
136.74762486328262,80.34709643053583,1.0,0.0
135.9098765229857,81.24125068810483,1.0,0.0
138.28526610115188,88.799142240799,0.0,0.0
141.28452019726885,100.46162038765166,0.0,0.0
144.02241147600736,112.34868494799272,0.0,0.0
147.65685237872898,127.45027084821774,0.0,0.0
150.98485567569242,141.82310728671152,0.0,0.0
153.32324546293898,155.58780696988399,0.0,0.0
153.53140668930394,167.1086317299948,0.0,0.0
154.219368140836,173.18283812064757,0.0,0.0
154.6402958948628,175.14880842213515,0.0,0.0
154.0027700846689,176.15456729902667,0.0,0.0
153.93405517762008,175.64413426245113,0.0,0.0
153.60430937474598,173.6869054961105,0.0,0.0
152.4400599101802,165.884261711798,0.0,1.0
