x,y,hover,eod
151.63853313010065,77.26972515134122,0.0,0.0
151.27833144525846,75.53917904652485,0.0,0.0
150.59394276432133,75.0710791378711,0.0,0.0
147.7202494034384,76.50569601600398,0.0,0.0
136.94784158452114,86.79979290653375,0.0,0.0
122.20517672179903,106.17119314712784,0.0,0.0
111.28658470666556,128.93234522790874,0.0,0.0
104.75076039911914,153.45415993387098,0.0,0.0
104.93995624267542,170.1944810158153,0.0,0.0
113.28069637965372,179.21939233872843,0.0,0.0
122.91761839551084,181.31819629183752,0.0,0.0
135.47435502513787,175.5690403091973,0.0,0.0
144.13594282351488,167.82255045950438,0.0,0.0
146.72103581447334,157.8693096578525,0.0,0.0
144.08434594241413,148.5750414592033,0.0,0.0
139.98709655419782,142.39426463360672,0.0,0.0
133.0440042664402,137.15215776697613,0.0,0.0
126.91876990120416,133.82338651038958,0.0,0.0
117.97435229332906,133.3301984618453,0.0,0.0
111.34358232177654,134.09575316869405,0.0,1.0
