x,y,hover,eod
90.34149255900445,93.41713160585914,0.0,0.0
90.67992825548788,96.8335002732282,0.0,0.0
90.19447626451668,112.68254986630893,0.0,0.0
91.09846386096284,133.67957115309002,0.0,0.0
90.99571146990866,154.56908898149516,0.0,0.0
91.464694596184,165.14423462127786,0.0,0.0
91.7773005457147,169.44951020581607,0.0,0.0
93.25939172113917,170.87319680486016,0.0,0.0
96.09744080026618,170.67382997442064,0.0,0.0
104.44302775783356,166.96614392379695,0.0,0.0
116.08848994674756,159.74882694007658,0.0,0.0
131.8615747185365,147.15299105619818,0.0,0.0
145.00106453079408,137.61919731665,0.0,0.0
156.0952968065907,129.78771289341285,0.0,0.0
161.536556039086,126.23137800372717,0.0,0.0
164.96688455771937,124.42775793380548,0.0,0.0
165.83194020890818,124.50913434578938,0.0,0.0
165.53334775981176,125.03800265952194,0.0,0.0
164.69439745016746,124.94368221222123,1.0,0.0
161.34478853758532,116.69560551465781,1.0,0.0
157.95692954301387,108.41934456919614,1.0,0.0
154.55475731488502,100.14513441803581,1.0,0.0
151.15180407910412,91.87050687451767,1.0,0.0
147.74442453783317,83.59772778286981,1.0,0.0
144.33914149834732,75.3256133909955,1.0,0.0
140.93733726558975,67.05029084521414,1.0,0.0
137.54289794213656,58.77424494967919,1.0,0.0
134.14585049614908,50.5034061948703,1.0,0.0
134.64356311931127,55.773081484608944,1.0,0.0
137.1051470385498,69.11626669388204,0.0,0.0
141.17853460651668,86.82966132432182,0.0,0.0
144.42873475006553,109.43902334681422,0.0,0.0
146.8618954928361,133.00638196293846,0.0,0.0
147.83831601121562,153.48498825633203,0.0,0.0
148.9694575931901,172.99755704383313,0.0,0.0
149.96963971560382,186.33239147345114,0.0,0.0
150.48055368145464,196.71074003777824,0.0,0.0
151.65570974281556,201.72135005702467,0.0,0.0
152.4802577675954,205.4383277307329,0.0,0.0
152.5860831656277,206.1368383013596,0.0,0.0
152.536670335939,205.64007846903218,0.0,0.0
152.0440440876343,204.6414636484568,0.0,0.0
150.14680000593415,196.81982509061538,0.0,1.0
