x,y,hover,eod
110.76458630953084,91.51160036227589,0.0,0.0
120.62577470840222,90.87285723706898,0.0,0.0
128.21939420786794,98.5529186531426,0.0,0.0
131.88441731232803,109.70353594187489,0.0,0.0
132.10258142549594,120.37317256446661,0.0,0.0
128.54745138538,130.99566046812086,0.0,0.0
121.99386897886852,141.44949644423107,0.0,0.0
114.04373199093844,149.70193670030793,0.0,0.0
107.56089401497717,153.72692207533478,0.0,0.0
104.34367697500657,154.67041367359565,0.0,0.0
102.42013229984893,153.79010924224582,0.0,0.0
102.6151497721213,152.86173198821083,0.0,0.0
103.35542051521075,152.1952967250943,0.0,0.0
107.25047609714825,151.46958783717093,0.0,0.0
116.37806393699236,150.428783092375,0.0,0.0
125.63127110550829,151.70955508573192,0.0,0.0
133.46209899219133,154.46812805969736,0.0,0.0
143.52573486405373,159.66304319740513,0.0,0.0
148.12775171290858,161.44242836245812,0.0,0.0
151.5609584555332,163.82213908299352,0.0,0.0
153.27021013679234,165.07378903970917,0.0,0.0
153.5404511551203,165.19951431375236,0.0,0.0
153.64254905926114,164.9943396995883,0.0,1.0
