x,y,hover,eod
101.13809642566856,98.7072779510267,0.0,0.0
100.27394388156688,97.41346721179929,0.0,0.0
99.38184485791388,95.82867730420202,0.0,0.0
100.89450644493385,93.42868517620104,0.0,0.0
107.75353715702576,87.7129406209283,0.0,0.0
118.07114985761572,81.51560592847261,0.0,0.0
127.04893642829333,77.86671379469414,0.0,0.0
135.3468790608691,76.90620979222902,0.0,0.0
138.30468258709783,81.87351022248006,0.0,0.0
137.8345099068529,92.10796888082726,0.0,0.0
132.81293581877148,105.90544021783515,0.0,0.0
127.06933194651154,116.66767636138027,0.0,0.0
123.00553262299027,124.2615926868016,0.0,0.0
120.17018080702388,128.03256450961524,0.0,0.0
120.40379887241072,129.82755887810052,0.0,0.0
122.52343131026188,129.00137493768804,0.0,0.0
131.5841083024042,127.5053412667285,0.0,0.0
140.25872885335738,127.7551820866914,0.0,0.0
148.08559167923417,131.3516064370945,0.0,0.0
152.5242675301989,135.04064741469514,0.0,0.0
156.86159745591377,143.72130583738758,0.0,0.0
156.56050828773618,152.01343746744246,0.0,0.0
152.78989909388417,159.36680823106232,0.0,0.0
146.1342726427486,167.91960774231345,0.0,0.0
138.34588712707097,174.25332514330657,0.0,0.0
129.42749929664228,178.70033817955797,0.0,0.0
121.43004239129061,180.58642684169695,0.0,0.0
114.95359395826131,181.03371941751743,0.0,0.0
110.87979016252012,180.898959175146,0.0,1.0
