x,y,hover,eod
140.73550582696834,86.39799338946528,0.0,0.0
138.4724200401052,85.79373529172885,0.0,0.0
136.2345517612937,85.06923838120511,0.0,0.0
132.30053547329555,85.66500139589813,0.0,0.0
128.16727791663828,87.03137706727928,0.0,0.0
121.34407780628881,90.67432087120922,0.0,0.0
116.55263373232204,94.70139565177426,0.0,0.0
112.56616452738858,98.801666584903,0.0,0.0
109.59483252666362,104.35405139582879,0.0,0.0
106.8643193764807,112.13478452510579,0.0,0.0
106.26960254821488,120.72468796871642,0.0,0.0
107.84463595653433,127.1145221593418,0.0,0.0
110.37848487748825,129.91688980651236,0.0,0.0
116.70462685158891,132.82327246012233,0.0,0.0
123.05516513241999,131.99137320134446,0.0,0.0
129.61251609735496,127.51543985994554,0.0,0.0
136.17475175424732,118.29703052295291,0.0,0.0
142.95685928632219,105.02350780494736,0.0,0.0
144.6629488869663,98.03484656582906,0.0,0.0
144.84153384748362,93.54944076390721,0.0,0.0
144.66794118630804,90.7571877945408,0.0,0.0
144.54523080745463,89.82360944805896,0.0,0.0
144.5603231617946,90.03190944940046,0.0,0.0
144.57474993130256,90.29761884622292,0.0,0.0
144.5818654570326,90.8761787831829,0.0,0.0
144.41096904301102,95.21048073158246,0.0,0.0
145.38163525707031,105.05662178222084,0.0,0.0
146.24651852207793,116.63247684108407,0.0,0.0
147.3555114273033,133.62233208301765,0.0,0.0
147.96228363208942,148.1998070992956,0.0,0.0
149.49500311050636,160.32770216259107,0.0,0.0
151.0306628004844,168.2975018112073,0.0,0.0
150.3455949358572,171.60064058277626,0.0,0.0
150.54351968321174,172.27950866415722,0.0,0.0
150.36844294895556,171.58270547998012,0.0,0.0
150.28410505297907,170.77468073416244,0.0,1.0
