x,y,hover,eod
147.3623494996797,106.7661362567541,0.0,0.0
145.72118107079314,108.535391837133,0.0,0.0
143.63355404784693,110.67908184182542,0.0,0.0
134.73143304193695,115.39570003872834,0.0,0.0
122.78760449331575,118.52819718218112,0.0,0.0
114.22389203083269,116.91572717213884,0.0,0.0
107.44511289184406,112.0635463889191,0.0,0.0
103.95922243130367,103.00625636703668,0.0,0.0
105.55864142804175,90.88447458665857,0.0,0.0
111.75529762113278,81.57059285719126,0.0,0.0
122.32505360458099,74.15413866381252,0.0,0.0
134.06618172805304,68.92886531894712,0.0,0.0
143.45213590257765,69.54935369896675,0.0,0.0
147.51166397885265,71.79875589389538,0.0,0.0
150.99506243190308,81.89544183917867,0.0,0.0
152.52924138710807,100.31252870488613,0.0,0.0
152.5148852579737,121.17706750680107,0.0,0.0
150.15054929611264,141.66025631863346,0.0,0.0
148.1467594788388,159.4979849967154,0.0,0.0
144.82368696257342,174.75221822243685,0.0,0.0
142.63641304543378,183.15396275514905,0.0,0.0
141.77532424143652,185.88970891251608,0.0,0.0
141.7797126574153,187.08253513864668,0.0,0.0
141.32216735426292,187.12444016753466,0.0,1.0
