x,y,hover,eod
105.00516390484466,74.82555186469031,0.0,0.0
107.00624234651403,75.64866627286726,0.0,0.0
114.55446122092175,77.23634029323198,0.0,0.0
125.88303080548562,79.48967032619747,0.0,0.0
136.09738257578684,81.71188630038783,0.0,0.0
144.26060460387728,83.18009923113779,0.0,0.0
149.1876413956316,84.94663076431972,0.0,0.0
152.17957381296839,85.57441367451052,0.0,0.0
152.82156589902337,88.2499500067647,0.0,0.0
150.529641065195,99.98107404523124,0.0,0.0
146.47023946499905,112.9806915815502,0.0,0.0
141.07985076934256,128.55480961829403,0.0,0.0
135.47883795791154,144.465459285389,0.0,0.0
130.53546753082838,159.51814576477295,0.0,0.0
126.67562624770567,172.14742973225634,0.0,0.0
124.62053733976012,179.23569036744334,0.0,0.0
124.25464697792756,182.01741957539497,0.0,0.0
124.25914187921744,181.97435153573133,0.0,0.0
124.30543294198309,181.54506548127645,0.0,1.0
