x,y,hover,eod
136.50727098901575,123.17171308863587,0.0,0.0
134.01391906547832,124.351095395284,0.0,0.0
130.77102666690433,125.80597865182509,0.0,0.0
126.54563271575974,128.3958706176314,0.0,0.0
120.71288964626457,130.39575050475423,0.0,0.0
114.0998670553653,129.92557175977743,0.0,0.0
109.60098358888895,126.45420236302091,0.0,0.0
105.2353630364952,118.3216964285851,0.0,0.0
104.56136013171974,108.86828150915365,0.0,0.0
107.7761880599935,97.37905931327653,0.0,0.0
114.10066226478045,87.70336878956944,0.0,0.0
121.9659995426399,78.85503887149896,0.0,0.0
128.8978711870671,75.399345392527,0.0,0.0
134.252200266386,75.66122134112418,0.0,0.0
141.26873228283063,82.87739562773383,0.0,0.0
146.32429699579808,96.88688273251266,0.0,0.0
150.372456158763,112.41300455810772,0.0,0.0
152.32825116224987,131.22767181836838,0.0,0.0
152.30501531373852,147.14506134566722,0.0,0.0
150.2749395513666,163.11884869375257,0.0,0.0
149.31929665902044,175.73013298236805,0.0,0.0
148.4611274338341,179.69126930102186,0.0,0.0
147.96542516402604,181.9751107642178,0.0,0.0
147.3047123852885,182.3392182100182,0.0,0.0
147.24063266799553,181.9192007157651,0.0,0.0
147.2164447459013,181.37094607879328,0.0,1.0
