x,y,hover,eod
100.64209475681938,86.53110464317547,0.0,0.0
95.63729089663349,99.57723063615003,0.0,0.0
95.01994306758822,108.78501064176385,0.0,0.0
100.83736645404939,113.06891270733354,0.0,0.0
112.89721644041616,115.56778503602322,0.0,0.0
123.39285386876433,116.76460288204396,0.0,0.0
135.8392533386623,121.55219195351867,0.0,0.0
142.77085059430783,128.0191557553677,0.0,0.0
146.32713749754242,134.03786264742791,0.0,0.0
145.35814718084995,142.29751880604647,0.0,0.0
140.95670067131556,150.54194942985202,0.0,0.0
131.16797163287993,160.52977905722025,0.0,0.0
119.5115410382395,168.5888659691683,0.0,0.0
109.95591170083702,170.098476499565,0.0,0.0
100.66659382536403,164.19280522524608,0.0,0.0
94.24421427341014,150.73676865691894,1.0,0.0
94.18474431221237,139.282631856589,1.0,0.0
94.17855415081381,127.89651339308674,1.0,0.0
94.1688813363761,116.53197421223288,1.0,0.0
94.14543961533289,105.17671639071708,1.0,0.0
94.11077355258344,93.82378697340803,1.0,0.0
97.7981611291366,89.73342739815271,1.0,0.0
107.82325823914563,90.01423079498923,0.0,0.0
124.61621610120518,91.45626078622163,0.0,0.0
139.18058970748268,93.35040514530371,0.0,0.0
152.4308897142961,95.80204713383372,0.0,0.0
159.83233631444767,96.17996677211615,0.0,0.0
163.10012913768304,95.95891504324388,0.0,1.0
