x,y,hover,eod
142.7332573046597,110.60375779727974,0.0,0.0
142.45177431802682,114.17071957459507,0.0,0.0
138.2734358992798,118.92547247725633,0.0,0.0
130.6728995159423,124.67707269781386,0.0,0.0
121.25997949807541,127.6369152969612,0.0,0.0
110.72857434874729,127.29188659802045,0.0,0.0
104.09320479233085,122.86195390220016,0.0,0.0
99.39826625401193,114.15730372768118,0.0,0.0
98.41207063528472,102.12057614832699,0.0,0.0
102.37612749299913,88.19530063985914,0.0,0.0
107.52709125456118,81.33057267351953,0.0,0.0
114.70710324967206,75.58165177954922,0.0,0.0
122.71112619282309,73.15706478242717,0.0,0.0
130.531648065448,73.41054258845571,0.0,0.0
138.1754406969324,77.0566696200512,0.0,0.0
145.82577221315967,85.19181724733704,0.0,0.0
150.94580292691083,94.4372036201392,0.0,0.0
153.33177022833888,105.20266355758605,0.0,0.0
155.45948338008313,115.8063932426308,0.0,0.0
156.99677600486157,130.56230495811934,0.0,0.0
158.0734771376188,145.5108887004688,0.0,0.0
157.4507599256253,157.4118748110671,0.0,0.0
158.41564102021803,167.57522036864094,0.0,0.0
158.54463805737518,174.67631117570699,0.0,0.0
158.76427678694654,178.7172833134125,0.0,0.0
159.0595379400806,181.58822109597276,0.0,0.0
159.16122033100123,182.9328900431864,0.0,0.0
158.66209561492104,183.4821229740437,0.0,0.0
157.6220292252479,182.50081447960372,0.0,0.0
156.2755497926144,181.3793892278984,0.0,1.0
