x,y,hover,eod
111.09402862181572,114.73886830042295,0.0,0.0
109.0201496201188,110.38733303289439,0.0,0.0
108.80042208486834,105.44405612320907,0.0,0.0
110.72579262443853,100.02093733449522,0.0,0.0
115.91990223553611,94.43669971942097,0.0,0.0
122.21370563387384,91.95705969667927,0.0,0.0
130.1739392715052,92.03618572878528,0.0,0.0
136.71607952290933,98.03189791867928,0.0,0.0
139.28334921183938,107.81295801898929,0.0,0.0
139.07833099642642,121.851531603859,0.0,0.0
135.31240034566846,136.83783803585717,0.0,0.0
129.51407306076013,148.4320837734551,0.0,0.0
121.16534277962332,158.41349122801122,0.0,0.0
112.22171975592853,162.9527210940964,0.0,0.0
104.9994626067491,164.32521285870644,0.0,0.0
100.70481621405479,163.62283554377206,0.0,0.0
98.73838900255446,162.13651174356704,0.0,0.0
99.54744370764939,160.66466825686643,0.0,0.0
101.74776431117054,159.23476854775151,0.0,0.0
107.62592229680608,158.39528444140137,0.0,0.0
117.67551217835158,157.47812753948136,0.0,0.0
127.17444236096667,158.01821852689062,0.0,0.0
136.19886859354457,159.2747629466263,0.0,0.0
144.60439449427483,160.43294963924535,0.0,0.0
150.64583166886922,161.48839708467784,0.0,0.0
155.14331460927235,162.2207000020735,0.0,0.0
158.09973261506434,162.34541119657933,0.0,0.0
159.11461302638634,162.88165712795475,0.0,0.0
158.80610464279133,162.82635333166857,0.0,0.0
158.57027226350903,162.73000310630937,0.0,0.0
158.28034920925066,162.6383270552562,0.0,1.0
