x,y,hover,eod
142.53840679155792,113.38486189940551,0.0,0.0
139.85717643896143,115.17423381199373,0.0,0.0
133.55013378190714,117.82066655791286,0.0,0.0
121.49137706334241,119.69114357287037,0.0,0.0
112.17033512864882,119.0646915895699,0.0,0.0
105.18701558765466,112.7126714848121,0.0,0.0
102.75526948340114,103.05163465861283,0.0,0.0
105.87671447752702,91.51190212244346,0.0,0.0
116.35818801412866,81.89793386020897,0.0,0.0
129.0327203193787,78.4561963883575,0.0,0.0
139.69586495340775,78.31343793824213,0.0,0.0
146.26903043010412,81.10887731214801,0.0,0.0
149.52525176393664,85.25420315992754,0.0,0.0
153.5150529347269,93.90310066344021,0.0,0.0
154.37526194396517,108.49025585892035,0.0,0.0
153.09976980096303,125.4266985640504,0.0,0.0
150.04017839776185,141.09007502788586,0.0,0.0
146.705914892162,154.49341654416503,0.0,0.0
143.13555198733746,164.350510478572,0.0,0.0
141.54709353623053,171.78179040939995,0.0,0.0
139.85429303445278,175.38851394066933,0.0,0.0
139.59172431767928,177.20672197124622,0.0,0.0
138.8626392940877,178.65554130860312,0.0,0.0
137.4430054184992,178.93284547045988,0.0,0.0
136.11688122109547,177.50850199163958,0.0,1.0
