x,y,hover,eod
100.74166858871943,99.28094758194578,0.0,0.0
100.06591650012034,96.30023707553266,0.0,0.0
102.39963238887462,91.41481983738583,0.0,0.0
111.34412216671574,83.36716282904388,0.0,0.0
121.41991546235856,79.38560214359819,0.0,0.0
130.51408860793654,79.15465000790346,0.0,0.0
137.52389095368858,81.22106231017267,0.0,0.0
144.1352514917071,87.81385573415434,0.0,0.0
146.11147488290163,100.05848576268079,0.0,0.0
141.71173437132632,113.14310960254,0.0,0.0
134.7827752494881,126.50819471435227,0.0,0.0
130.13191719749238,133.20310655104447,0.0,0.0
127.90402266507368,135.8000831900622,0.0,0.0
128.3020065775958,136.69774514409244,0.0,0.0
130.98596599101123,136.6984600161365,0.0,0.0
141.01985140212966,136.79851523251867,0.0,0.0
148.55392853596854,139.74272028074338,0.0,0.0
154.96166330125382,144.0998624863618,0.0,0.0
157.53194805128894,150.1894615642706,0.0,0.0
157.14950819179415,156.68336183569298,0.0,0.0
151.9404811916316,163.52961847957536,0.0,0.0
143.69535982863948,170.5718442566954,0.0,0.0
135.62041738917912,175.02122137589143,0.0,0.0
124.86809711565478,177.1787571746169,0.0,0.0
116.25086955153851,177.3863561406894,0.0,0.0
108.9808823308732,176.3327506711919,0.0,0.0
103.65820514080887,174.8314290935963,0.0,0.0
99.70016125600573,171.4227584804797,0.0,1.0
