x,y,hover,eod
146.90609428019482,88.06685725180726,0.0,0.0
146.81273068366778,87.13754886824574,0.0,0.0
146.59300370666273,85.78171944077172,0.0,0.0
145.6282556084554,85.40284475476778,0.0,0.0
143.24457416565397,85.30447334265574,0.0,0.0
139.5991977266954,88.23131775241984,0.0,0.0
132.16246930236477,96.2921763825143,0.0,0.0
122.77589489486488,112.93212584365301,0.0,0.0
116.37782090126828,128.86058359968115,0.0,0.0
112.21200861622708,146.26413429567788,0.0,0.0
110.95060462223488,159.41505509545118,0.0,0.0
112.88197580865777,166.44655183622638,0.0,0.0
116.86055276334703,171.29815931589144,0.0,0.0
126.9689483052227,171.60571357955203,0.0,0.0
137.6919790054098,164.60671674770484,0.0,0.0
143.98442760913792,156.704604552279,0.0,0.0
145.46458877388702,150.3823688623743,0.0,0.0
143.8466381733501,142.8131461335404,0.0,0.0
140.81884014111907,138.12748339609166,0.0,0.0
137.60126368042663,134.03627486237556,0.0,0.0
132.32221966580698,130.62975694790057,0.0,0.0
126.62505323663169,129.11580240898377,0.0,0.0
121.91158237995981,128.04608896684888,0.0,0.0
118.50760161535581,128.79870561029287,0.0,0.0
116.86183860348414,130.31463042197595,0.0,1.0
