x,y,hover,eod
120.9083704021563,85.95271320793177,0.0,0.0
118.78682581748272,86.93802774038198,0.0,0.0
115.94283897226545,89.6918564197137,0.0,0.0
111.37993788771506,95.85312430695654,0.0,0.0
107.28504116893554,106.92275281577992,0.0,0.0
104.18531004537739,122.89242098026858,0.0,0.0
103.55511868661857,138.64831094508673,0.0,0.0
104.36736896705287,153.12453556835845,0.0,0.0
106.42215543996755,162.53615553452852,0.0,0.0
108.88600128026974,167.38716185189838,0.0,0.0
114.05701507313347,169.77633843483397,0.0,0.0
120.21812291335908,170.12030016234135,0.0,0.0
127.65510929172666,166.3323501478118,0.0,0.0
138.47146218896154,155.68807182158108,0.0,0.0
146.1536263766355,145.36473009601437,0.0,0.0
150.20377092822,137.4697487606592,0.0,0.0
152.13381090031922,129.00547455174947,0.0,0.0
152.4541683775923,119.83488547596554,0.0,0.0
152.4021362437138,109.70494205951232,0.0,0.0
150.2003499110561,103.39730434963442,0.0,0.0
147.18577184458042,99.38450863982982,0.0,0.0
143.56250049456972,95.74035322506265,0.0,0.0
138.40310142163304,92.31235695477986,0.0,0.0
132.71436208646,89.9934892347666,0.0,0.0
127.17678953337486,88.85828710275476,0.0,0.0
121.81007973211334,89.33001585673475,0.0,0.0
118.64507587617115,89.93453390828887,0.0,0.0
115.00740983343348,91.65731597762527,0.0,1.0
