x,y,hover,eod
86.69623170047254,101.25001484935888,0.0,0.0
87.54379069018461,95.5203854000664,0.0,0.0
92.15745334207068,87.73955891957121,0.0,0.0
97.61438524733475,82.6506355370044,0.0,0.0
105.96190364468575,78.82452075860175,0.0,0.0
113.51667498036457,77.07802393640694,0.0,0.0
123.01651479037312,80.52292264218144,0.0,0.0
128.22956937482738,88.37259540172224,0.0,0.0
131.4445988073627,102.88356231815803,0.0,0.0
131.19379600570187,122.43945193590068,0.0,0.0
127.1856461569672,140.02094667127582,0.0,0.0
119.89935066764427,155.87917303123024,0.0,0.0
110.92127255888612,166.80274060731332,0.0,0.0
101.04580165228445,175.87528255649974,0.0,0.0
92.52508819846547,180.15811719243308,0.0,0.0
90.22270122050399,180.8792758194066,0.0,0.0
89.72658022198222,180.38602866267934,0.0,0.0
90.05436830287901,180.12740904039467,0.0,0.0
94.22171687927603,176.59619955777433,0.0,0.0
103.88525675061949,170.85601213457872,0.0,0.0
117.2114809907916,167.64998502242597,0.0,0.0
132.21620428932698,166.61574272164435,0.0,0.0
146.4271865814107,166.88829736535354,0.0,0.0
157.4698451991154,166.51797390753015,0.0,0.0
164.55984552641178,166.36686724369633,0.0,0.0
167.75348763961176,166.15872575003522,0.0,0.0
169.78942149528964,166.9184128318517,0.0,0.0
169.73613980722538,166.8659311840181,0.0,0.0
169.23927870927486,166.97845005572452,0.0,0.0
168.25023059050466,167.7182219869819,0.0,1.0
