x,y,hover,eod
90.1317820904229,96.58433904108705,0.0,0.0
91.26262561401052,94.16538415267127,0.0,0.0
95.68426542294745,84.01485557073096,0.0,0.0
104.74377483365933,74.09539813506984,0.0,0.0
115.75577479233485,66.38428448707504,0.0,0.0
124.11811590033008,65.82540351231712,0.0,0.0
129.96075125704849,72.85068237771061,0.0,0.0
129.81647527760703,87.2604155186345,0.0,0.0
124.85358859114908,107.0152654185958,0.0,0.0
119.864853981268,121.92880873038276,0.0,0.0
119.16733255483767,127.2448829968143,0.0,0.0
121.13106857688737,127.19758045914016,0.0,0.0
133.26808469167165,123.3122226027953,0.0,0.0
147.12620872693432,120.8603152231057,0.0,0.0
160.13290437261136,121.92643977521324,0.0,0.0
165.8183881992183,124.81255739447705,0.0,0.0
167.58077734025875,132.94268800472207,0.0,0.0
163.34794988261436,145.65518163135778,0.0,0.0
153.85937573284573,159.08702606042664,0.0,0.0
143.41344554723068,170.86436139565,0.0,0.0
129.60133736812244,181.92818062395247,0.0,0.0
115.48509780667504,189.0381886717306,0.0,0.0
101.826764532189,191.2996989106593,0.0,0.0
91.73945262414813,186.9597699854267,0.0,1.0
