x,y,hover,eod
143.5765822923937,86.61721626358371,0.0,0.0
142.15393648187444,85.23106528518957,0.0,0.0
136.87880643744154,83.66915632323477,0.0,0.0
125.4726284154605,85.11634396927258,0.0,0.0
115.15607396952076,90.59301361099284,0.0,0.0
103.57440502868745,99.27769737731393,0.0,0.0
99.78680909704185,103.73480407512665,0.0,0.0
100.80662421910955,108.72587045478116,0.0,0.0
113.13687434607465,117.71889867105614,0.0,0.0
131.43558352090798,126.65921033029048,0.0,0.0
145.11622088766404,136.86431369613837,0.0,0.0
153.24929516292036,147.04916033638727,0.0,0.0
154.41991416290278,157.4767641314342,0.0,0.0
147.37754315496153,169.2459119294469,0.0,0.0
134.69399317672986,177.4512464765716,0.0,0.0
124.39811078145237,176.7012058502188,0.0,0.0
117.44227585009088,168.42439066244594,0.0,0.0
117.98829889666247,155.88261442015062,0.0,0.0
126.28828586857266,140.7876051376851,0.0,0.0
136.16828633373456,127.14119366671446,0.0,0.0
145.81235460533566,115.56537966283724,0.0,0.0
153.64934695040319,103.76420506573538,0.0,0.0
156.78480042075472,95.79571722167225,0.0,0.0
157.9802395473794,90.76463787064927,0.0,0.0
156.63393902123343,87.60376757748759,0.0,0.0
154.4443008231526,83.89570592261686,0.0,0.0
152.368153826682,80.9406801974535,0.0,0.0
150.946647551344,79.92093568298282,0.0,1.0
