x,y,hover,eod
106.94931006758003,95.2273652058779,0.0,0.0
109.78219309906532,91.4663983365308,0.0,0.0
115.37385489801827,88.54666572559387,0.0,0.0
125.5196973630535,88.11611231227386,0.0,0.0
134.81943486668953,94.23043284551062,0.0,0.0
140.408763646444,105.81398278175237,0.0,0.0
141.45321400427565,121.70234545644001,0.0,0.0
138.69035745508947,135.92676812049507,0.0,0.0
132.2789570271738,148.99234831184202,0.0,0.0
124.29758473504049,157.40932424436522,0.0,0.0
116.54435814023341,160.86752598748268,0.0,0.0
110.41446273847922,161.1440223069584,0.0,0.0
103.32834958559013,160.1469634825717,0.0,0.0
100.21236771498096,159.5722323507136,0.0,0.0
99.92804392912879,157.760376968285,0.0,0.0
101.84816856963444,156.91359399410888,0.0,0.0
108.95374617672469,155.62880973118135,0.0,0.0
120.18623324167915,156.22831895225437,0.0,0.0
133.02078279633486,159.33614058286355,0.0,0.0
143.23953193268432,162.48090461401227,0.0,0.0
150.83100419702248,165.01154592625397,0.0,0.0
153.11353085780087,166.93333360935608,0.0,0.0
156.18825222991745,168.51228258988073,0.0,0.0
156.54161581047953,168.76941577118743,0.0,0.0
156.6249379677759,168.0243902679698,0.0,0.0
156.94122862727022,166.48575117433748,0.0,1.0
