x,y,hover,eod
105.52669935909921,104.07713607188552,0.0,0.0
105.05427319846116,104.1527210350807,0.0,0.0
104.72586756416703,104.0804630378224,0.0,0.0
104.55644758642892,103.23959033210156,0.0,0.0
104.4255256632892,102.52538423260322,0.0,0.0
105.84645922350086,100.93007618421424,0.0,0.0
110.21240847078934,96.11494899212116,0.0,0.0
120.05077472565443,87.5286525222817,0.0,0.0
129.8907437254084,81.85440527162174,0.0,0.0
138.6601363037168,79.67616383057523,0.0,0.0
144.48077982831518,80.52443095471446,0.0,0.0
147.40202819492484,84.73513198022212,0.0,0.0
146.11182427580545,99.01713914965941,0.0,0.0
141.6005107831523,110.25458382381154,0.0,0.0
135.34980000006823,120.34762271783731,0.0,0.0
129.972858855654,128.07097124041397,0.0,0.0
128.22135326703835,130.25331524756282,0.0,0.0
128.12882217071956,131.7302595719007,0.0,0.0
129.1105521834802,132.0905374183808,0.0,0.0
134.70486962281635,131.7953453180868,0.0,0.0
144.10199799465366,131.8522194026759,0.0,0.0
152.73607688855796,134.82703974047067,0.0,0.0
157.423761630738,139.26643658806674,0.0,0.0
160.1242986997139,145.50355209571998,0.0,0.0
159.94768712553997,153.4834287884032,0.0,0.0
157.4463870378985,159.66008398665392,0.0,0.0
153.33049743365729,163.95318236909063,0.0,0.0
147.45683935258606,168.97920413683661,0.0,0.0
138.44193312453538,173.23494981324856,0.0,0.0
127.02776710205822,176.34440924454978,0.0,0.0
114.7256232468093,177.5488598967202,0.0,0.0
104.35377374492597,177.37685688648966,0.0,0.0
100.15928425942752,176.32934368366665,0.0,0.0
96.35203201579981,174.39814707751995,0.0,1.0
