x,y,hover,eod
106.44731221784137,79.96947829074963,0.0,0.0
105.89425273356197,79.93846689044051,0.0,0.0
106.0528588279019,79.87221807238501,0.0,0.0
107.77552554819087,80.60306897511909,0.0,0.0
111.92354579294638,80.8497306606963,0.0,0.0
120.1361456543211,81.55131149668328,0.0,0.0
130.14886025600222,80.99203481784143,0.0,0.0
139.57904032861322,81.02432621387172,0.0,0.0
145.359462316408,81.69061216391414,0.0,0.0
148.441806909143,82.10695480926294,0.0,0.0
150.91324435104383,83.62782112613756,0.0,0.0
151.08954394419044,84.10023474082173,0.0,0.0
151.0492994188411,86.91257557271966,0.0,0.0
150.69699328905585,91.54965950921813,0.0,0.0
149.1184798235384,99.67471885119083,0.0,0.0
145.86908748342108,112.40242530514386,0.0,0.0
142.59592871602922,128.4125482708505,0.0,0.0
139.7355098056532,142.1572062783507,0.0,0.0
137.84351269484878,154.1978399463742,0.0,0.0
136.59595229371928,163.67415181800516,0.0,0.0
136.54815549516007,167.67040285719617,0.0,0.0
136.36154391472948,171.40222337459778,0.0,0.0
135.76496107304155,174.24798443136018,0.0,0.0
135.03437597705604,176.2379229024948,0.0,0.0
134.98047738315913,176.16313268471248,0.0,0.0
134.8648137360588,175.91350911405056,0.0,1.0
