x,y,hover,eod
105.97863176986628,81.24707513738949,0.0,0.0
105.95596933568366,81.49132742374847,0.0,0.0
104.93980228035117,82.25580584237015,0.0,0.0
102.05407832904395,99.77856653275468,0.0,0.0
100.33344987437938,114.84131637121028,0.0,0.0
101.51525352202849,126.50667032208322,0.0,0.0
104.61612221574406,129.84021593141824,0.0,0.0
112.93138849838051,131.3999112231897,0.0,0.0
123.32519196101556,130.41555995556757,0.0,0.0
133.13667811903264,131.22093622713126,0.0,0.0
142.00505645033587,133.37777042547074,0.0,0.0
147.1841700714154,137.4315126188258,0.0,0.0
148.71444434563716,143.41351293214112,0.0,0.0
147.5472151903952,150.4521771892245,0.0,0.0
141.26563781303332,159.90447384903692,0.0,0.0
133.9139756274597,166.99400572254083,0.0,0.0
125.11522630772691,173.71933490512052,0.0,0.0
116.37968501625136,176.71827700219754,0.0,0.0
112.18521160822058,176.02140545413744,0.0,0.0
106.91472223551344,168.48671290103988,0.0,0.0
104.464182822015,159.41688937842736,1.0,0.0
104.35058952848499,152.29421586746406,1.0,0.0
104.23730840578571,145.1736645082778,1.0,0.0
104.1219027797118,138.05670008411954,1.0,0.0
104.00545109106731,130.93902061895488,1.0,0.0
103.8896661484053,123.8290145261761,1.0,0.0
103.77411029849277,116.72537586622805,1.0,0.0
103.66002035635535,109.62281636591236,1.0,0.0
103.54485336902735,102.52192301377904,1.0,0.0
105.84935381943426,99.13571949738339,1.0,0.0
109.31428069123184,97.52274509751295,0.0,0.0
118.91965228451927,95.15799818625472,0.0,0.0
130.8180223291988,93.81661828104556,0.0,0.0
141.92327160040196,94.01473064339683,0.0,0.0
149.76294566707804,94.17970619469332,0.0,0.0
152.62292637714057,93.95767430857684,0.0,0.0
154.95307181760083,93.89999792968098,0.0,0.0
155.47068405842265,93.80218016421627,0.0,0.0
155.67624620582887,93.70722273842162,0.0,0.0
155.8832495642335,93.59413236542557,0.0,0.0
155.61353055001928,93.60155862370004,0.0,0.0
153.73682364689142,93.5067409956312,0.0,1.0
