x,y,hover,eod
143.97835647672704,67.63348295642672,0.0,0.0
143.9571098184865,67.2680202989786,0.0,0.0
143.9328077296244,67.1314034181772,0.0,0.0
143.92215662779518,67.85853719514637,0.0,0.0
143.8272858914874,69.97314829537032,0.0,0.0
139.62206916227768,88.24837454440654,0.0,0.0
134.02306996435394,109.75519514251033,0.0,0.0
127.34270564961909,134.26954370601612,0.0,0.0
121.72741711872189,153.31501818764588,0.0,0.0
116.2956217982555,172.52316620885637,0.0,0.0
113.15027818434308,183.55050808208586,0.0,0.0
112.18717338197088,188.2204736411323,0.0,0.0
112.9049258005335,189.0831145313122,0.0,0.0
112.99677429670032,188.63766518384813,0.0,0.0
113.04075545162726,188.12511408877543,0.0,0.0
113.10416630160522,187.55664866868898,0.0,0.0
113.63971255568424,186.60100009035096,0.0,1.0
